timestamp_ms,raw_value,leads_off,bpm
1771381809878,321,0,
1771381809882,327,0,
1771381809891,329,0,
1771381809895,331,0,
1771381809899,334,0,
1771381809903,337,0,
1771381809911,342,0,
1771381809915,345,0,
1771381809919,348,0,
1771381809923,346,0,
1771381809932,346,0,
1771381809936,346,0,
1771381809940,345,0,
1771381809948,347,0,
1771381809952,348,0,
1771381809956,346,0,
1771381809960,348,0,
1771381809968,347,0,
1771381809972,347,0,
1771381809976,348,0,
1771381809981,348,0,
1771381809989,356,0,
1771381809993,363,0,
1771381809997,358,0,
1771381810005,329,0,
1771381810009,270,0,
1771381810013,174,0,
1771381810018,45,0,
1771381810022,0,0,
1771381810026,0,0,
1771381810026,0,0,
1771381810030,23,0,
1771381810038,134,0,
1771381810042,295,0,
1771381810046,371,0,
1771381810050,369,0,
1771381810058,357,0,
1771381810063,360,0,
1771381810067,370,0,
1771381810075,376,0,
1771381810079,378,0,
1771381810083,380,0,
1771381810087,381,0,
1771381810095,378,0,
1771381810099,377,0,
1771381810104,377,0,
1771381810108,376,0,
1771381810116,373,0,
1771381810120,371,0,
1771381810124,372,0,
1771381810128,368,0,
1771381810136,366,0,
1771381810140,364,0,
1771381810144,360,0,
1771381810153,359,0,
1771381810157,357,0,
1771381810161,352,0,
1771381810165,349,0,
1771381810173,346,0,
1771381810177,341,0,
1771381810181,337,0,
1771381810185,332,0,
1771381810194,328,0,
1771381810198,321,0,
1771381810202,317,0,
1771381810210,314,0,
1771381810214,309,0,
1771381810218,305,0,
1771381810222,302,0,
1771381810231,298,0,
1771381810235,298,0,
1771381810239,296,0,
1771381810243,293,0,
1771381810251,291,0,
1771381810255,291,0,
1771381810259,289,0,
1771381810267,289,0,
1771381810271,290,0,
1771381810276,293,0,
1771381810280,296,0,
1771381810288,300,0,
1771381810292,308,0,
1771381810296,314,0,
1771381810300,321,0,
1771381810308,327,0,
1771381810312,331,0,
1771381810316,337,0,
1771381810321,341,0,
1771381810329,343,0,
1771381810333,348,0,
1771381810337,350,0,
1771381810345,349,0,
1771381810349,352,0,
1771381810353,352,0,
1771381810357,355,0,
1771381810366,354,0,
1771381810370,354,0,
1771381810374,356,0,
1771381810378,356,0,
1771381810386,356,0,
1771381810390,356,0,
1771381810394,355,0,
1771381810402,357,0,
1771381810407,356,0,
1771381810411,357,0,
1771381810415,357,0,
1771381810423,357,0,
1771381810427,355,0,
1771381810431,355,0,
1771381810435,357,0,
1771381810443,357,0,
1771381810447,355,0,
1771381810452,356,0,
1771381810456,357,0,
1771381810464,355,0,
1771381810468,356,0,
1771381810472,357,0,
1771381810480,356,0,
1771381810484,355,0,
1771381810488,355,0,
1771381810492,355,0,
1771381810501,356,0,
1771381810505,356,0,
1771381810509,354,0,
1771381810513,354,0,
1771381810521,352,0,
1771381810525,354,0,
1771381810529,353,0,
1771381810538,352,0,
1771381810542,353,0,
1771381810546,351,0,
1771381810550,351,0,
1771381810558,351,0,
1771381810562,348,0,
1771381810566,347,0,
1771381810570,348,0,
1771381810579,347,0,
1771381810583,346,0,
1771381810587,344,0,
1771381810591,338,0,
1771381810599,328,0,
1771381810603,317,0,
1771381810607,315,0,
1771381810615,320,0,
1771381810619,328,0,
1771381810624,332,0,
1771381810628,331,0,
1771381810636,334,0,
1771381810640,337,0,
1771381810644,341,0,
1771381810648,344,0,
1771381810656,345,0,
1771381810660,345,0,
1771381810665,346,0,
1771381810673,346,0,
1771381810677,347,0,
1771381810681,346,0,
1771381810685,345,0,
1771381810693,347,0,
1771381810697,345,0,
1771381810702,346,0,
1771381810706,346,0,
1771381810714,345,0,
1771381810718,346,0,
1771381810722,355,0,
1771381810730,363,0,
1771381810734,361,0,
1771381810738,330,0,
1771381810742,271,0,
1771381810751,179,0,
1771381810755,57,0,
1771381810755,0,0,
1771381810759,0,0,
1771381810763,2,0,
1771381810767,52,0,
1771381810771,165,0,
1771381810775,307,0,
1771381810783,373,0,
1771381810787,370,0,
1771381810792,354,0,
1771381810800,354,0,
1771381810804,363,0,
1771381810808,369,0,
1771381810812,373,0,
1771381810820,378,0,
1771381810824,379,0,
1771381810828,375,0,
1771381810832,375,0,
1771381810841,378,0,
1771381810845,373,0,
1771381810849,364,0,
1771381810853,360,0,
1771381810861,355,0,
1771381810865,354,0,
1771381810869,354,0,
1771381810878,352,0,
1771381810882,353,0,
1771381810886,351,0,
1771381810890,351,0,
1771381810898,356,0,
1771381810902,354,0,
1771381810906,343,0,
1771381810910,338,0,
1771381810919,340,0,
1771381810923,339,0,
1771381810927,333,0,
1771381810935,321,0,
1771381810939,304,0,
1771381810943,288,0,
1771381810948,286,0,
1771381810955,289,0,
1771381810959,288,0,
1771381810964,286,0,
1771381810968,282,0,
1771381810976,281,0,
1771381810980,284,0,
1771381810984,285,0,
1771381810988,286,0,
1771381810996,287,0,
1771381811000,287,0,
1771381811004,283,0,
1771381811013,279,0,
1771381811017,282,0,
1771381811021,289,0,
1771381811025,299,0,
1771381811034,307,0,
1771381811038,315,0,
1771381811041,322,0,
1771381811045,328,0,
1771381811054,335,0,
1771381811058,340,0,
1771381811062,341,0,
1771381811070,340,0,
1771381811074,337,0,
1771381811078,337,0,
1771381811082,343,0,
1771381811091,350,0,
1771381811095,347,0,
1771381811099,345,0,
1771381811103,349,0,
1771381811111,351,0,
1771381811115,352,0,
1771381811119,352,0,
1771381811124,350,0,
1771381811131,346,0,
1771381811136,344,0,
1771381811140,347,0,
1771381811148,352,0,
1771381811152,354,0,
1771381811156,352,0,
1771381811160,353,0,
1771381811168,351,0,
1771381811172,346,0,
1771381811177,344,0,
1771381811181,352,0,
1771381811189,359,0,
1771381811193,358,0,
1771381811197,359,0,
1771381811205,361,0,
1771381811209,354,0,
1771381811213,347,0,
1771381811217,347,0,
1771381811226,348,0,
1771381811230,350,0,
1771381811234,349,0,
1771381811238,345,0,
1771381811246,343,0,
1771381811250,344,0,
1771381811254,348,0,
1771381811263,347,0,
1771381811267,348,0,
1771381811271,352,0,
1771381811275,352,0,
1771381811283,353,0,
1771381811287,354,0,
1771381811291,352,0,
1771381811295,352,0,
1771381811303,350,0,
1771381811308,347,0,
1771381811312,350,0,
1771381811316,352,0,
1771381811324,339,0,
1771381811328,329,0,
1771381811332,321,0,
1771381811340,317,0,
1771381811344,314,0,
1771381811349,316,0,
1771381811353,324,0,
1771381811361,325,0,
1771381811365,325,0,
1771381811369,329,0,
1771381811373,334,0,
1771381811381,341,0,
1771381811385,343,0,
1771381811390,344,0,
1771381811398,345,0,
1771381811402,346,0,
1771381811406,345,0,
1771381811410,342,0,
1771381811418,340,0,
1771381811422,340,0,
1771381811426,335,0,
1771381811430,337,0,
1771381811439,340,0,
1771381811443,338,0,
1771381811447,342,0,
1771381811451,347,0,
1771381811459,354,0,
1771381811463,360,0,
1771381811467,355,0,
1771381811475,323,0,
1771381811480,264,0,
1771381811484,167,0,
1771381811488,37,0,
1771381811492,0,0,
1771381811496,0,0,
1771381811496,0,0,
1771381811500,33,0,
1771381811508,145,0,
1771381811512,296,0,
1771381811517,374,0,
1771381811521,375,0,
1771381811529,359,0,
1771381811533,357,0,
1771381811537,360,0,
1771381811545,365,0,
1771381811549,371,0,
1771381811553,376,0,
1771381811557,376,0,
1771381811566,375,0,
1771381811570,376,0,
1771381811574,374,0,
1771381811578,371,0,
1771381811586,373,0,
1771381811590,368,0,
1771381811595,363,0,
1771381811602,363,0,
1771381811607,362,0,
1771381811611,358,0,
1771381811615,358,0,
1771381811623,355,0,
1771381811627,350,0,
1771381811631,347,0,
1771381811635,348,0,
1771381811643,346,0,
1771381811648,342,0,
1771381811652,338,0,
1771381811660,328,0,
1771381811664,322,0,
1771381811668,322,0,
1771381811672,318,0,
1771381811680,314,0,
1771381811684,314,0,
1771381811688,308,0,
1771381811693,299,0,
1771381811701,298,0,
1771381811705,297,0,
1771381811709,295,0,
1771381811713,297,0,
1771381811721,294,0,
1771381811725,290,0,
1771381811729,287,0,
1771381811738,289,0,
1771381811742,285,0,
1771381811746,284,0,
1771381811750,293,0,
1771381811758,301,0,
1771381811762,308,0,
1771381811766,316,0,
1771381811770,320,0,
1771381811779,328,0,
1771381811783,335,0,
1771381811787,340,0,
1771381811795,346,0,
1771381811799,352,0,
1771381811803,354,0,
1771381811807,353,0,
1771381811815,355,0,
1771381811820,358,0,
1771381811824,354,0,
1771381811828,353,0,
1771381811836,360,0,
1771381811840,357,0,
1771381811844,355,0,
1771381811848,356,0,
1771381811856,356,0,
1771381811860,357,0,
1771381811865,361,0,
1771381811873,364,0,
1771381811877,361,0,
1771381811881,358,0,
1771381811885,356,0,
1771381811893,357,0,
1771381811897,359,0,
1771381811901,361,0,
1771381811906,359,0,
1771381811914,357,0,
1771381811918,356,0,
1771381811922,355,0,
1771381811930,357,0,
1771381811934,360,0,
1771381811938,360,0,
1771381811942,359,0,
1771381811951,359,0,
1771381811955,359,0,
1771381811959,358,0,
1771381811963,357,0,
1771381811971,357,0,
1771381811975,357,0,
1771381811979,354,0,
1771381811983,354,0,
1771381811992,354,0,
1771381811996,355,0,
1771381812000,360,0,
1771381812008,359,0,
1771381812012,357,0,
1771381812016,357,0,
1771381812020,355,0,
1771381812028,354,0,
1771381812033,354,0,
1771381812037,354,0,
1771381812041,351,0,
1771381812049,345,0,
1771381812053,333,0,
1771381812057,325,0,
1771381812065,329,0,
1771381812069,339,0,
1771381812073,341,0,
1771381812078,336,0,
1771381812086,337,0,
1771381812090,343,0,
1771381812094,345,0,
1771381812098,348,0,
1771381812106,351,0,
1771381812110,354,0,
1771381812114,357,0,
1771381812123,355,0,
1771381812127,354,0,
1771381812131,355,0,
1771381812135,357,0,
1771381812143,353,0,
1771381812147,351,0,
1771381812151,354,0,
1771381812155,353,0,
1771381812164,352,0,
1771381812168,354,0,
1771381812172,357,0,
1771381812176,369,0,
1771381812184,376,0,
1771381812188,361,0,
1771381812192,313,0,
1771381812200,234,0,
1771381812205,105,0,
1771381812209,0,0,
1771381812209,0,0,
1771381812213,0,0,
1771381812218,0,0,
1771381812221,23,0,
1771381812225,149,0,
1771381812229,313,0,
1771381812237,376,0,
1771381812241,374,0,
1771381812246,367,0,
1771381812250,375,0,
1771381812258,384,0,
1771381812262,387,0,
1771381812266,390,0,
1771381812274,388,0,
1771381812278,387,0,
1771381812282,388,0,
1771381812286,391,0,
1771381812295,388,0,
1771381812299,387,0,
1771381812303,387,0,
1771381812307,386,0,
1771381812315,383,0,
1771381812319,377,0,
1771381812323,376,0,
1771381812331,374,0,
1771381812336,372,0,
1771381812340,369,0,
1771381812344,365,0,
1771381812352,362,0,
1771381812356,358,0,
1771381812360,352,0,
1771381812364,349,0,
1771381812372,346,0,
1771381812377,340,0,
1771381812381,335,0,
1771381812389,330,0,
1771381812393,327,0,
1771381812397,321,0,
1771381812401,317,0,
1771381812410,317,0,
1771381812414,313,0,
1771381812418,309,0,
1771381812422,307,0,
1771381812430,304,0,
1771381812434,304,0,
1771381812438,302,0,
1771381812442,299,0,
1771381812450,300,0,
1771381812454,303,0,
1771381812458,305,0,
1771381812467,309,0,
1771381812471,314,0,
1771381812475,318,0,
1771381812479,320,0,
1771381812487,326,0,
1771381812491,332,0,
1771381812495,334,0,
1771381812499,339,0,
1771381812508,345,0,
1771381812512,349,0,
1771381812516,354,0,
1771381812524,356,0,
1771381812528,354,0,
1771381812532,355,0,
1771381812536,358,0,
1771381812544,361,0,
1771381812549,360,0,
1771381812553,359,0,
1771381812557,357,0,
1771381812565,355,0,
1771381812569,359,0,
1771381812573,363,0,
1771381812577,360,0,
1771381812585,360,0,
1771381812589,360,0,
1771381812594,359,0,
1771381812602,359,0,
1771381812606,359,0,
1771381812610,358,0,
1771381812614,361,0,
1771381812622,360,0,
1771381812626,358,0,
1771381812630,357,0,
1771381812635,359,0,
1771381812643,361,0,
1771381812647,358,0,
1771381812651,358,0,
1771381812659,358,0,
1771381812663,356,0,
1771381812667,358,0,
1771381812671,358,0,
1771381812680,355,0,
1771381812684,354,0,
1771381812688,353,0,
1771381812692,350,0,
1771381812700,353,0,
1771381812704,358,0,
1771381812708,359,0,
1771381812712,353,0,
1771381812721,350,0,
1771381812725,349,0,
1771381812729,348,0,
1771381812737,348,0,
1771381812741,350,0,
1771381812745,350,0,
1771381812749,352,0,
1771381812757,350,0,
1771381812761,344,0,
1771381812766,336,0,
1771381812770,325,0,
1771381812778,316,0,
1771381812782,320,0,
1771381812786,326,0,
1771381812794,334,0,
1771381812798,335,0,
1771381812802,335,0,
1771381812807,338,0,
1771381812815,342,0,
1771381812819,346,0,
1771381812823,348,0,
1771381812827,348,0,
1771381812835,348,0,
1771381812839,347,0,
1771381812843,345,0,
1771381812848,347,0,
1771381812856,346,0,
1771381812860,346,0,
1771381812864,348,0,
1771381812872,348,0,
1771381812876,349,0,
1771381812880,349,0,
1771381812884,349,0,
1771381812893,355,0,
1771381812897,364,0,
1771381812901,366,0,
1771381812905,348,0,
1771381812913,297,0,
1771381812917,213,0,
1771381812921,83,0,
1771381812925,0,0,
1771381812929,0,0,
1771381812929,0,0,
1771381812934,0,0,
1771381812938,21,0,
1771381812942,144,0,
1771381812950,308,0,
1771381812954,373,0,
1771381812958,368,0,
1771381812962,358,0,
1771381812970,364,0,
1771381812975,374,0,
1771381812979,377,0,
1771381812987,379,0,
1771381812991,380,0,
1771381812995,379,0,
1771381812999,378,0,
1771381813008,378,0,
1771381813011,378,0,
1771381813015,376,0,
1771381813020,375,0,
1771381813028,369,0,
1771381813032,366,0,
1771381813036,366,0,
1771381813040,368,0,
1771381813048,363,0,
1771381813052,357,0,
1771381813056,354,0,
1771381813065,352,0,
1771381813069,353,0,
1771381813073,350,0,
1771381813077,344,0,
1771381813085,340,0,
1771381813089,335,0,
1771381813093,328,0,
1771381813097,325,0,
1771381813106,321,0,
1771381813110,317,0,
1771381813114,311,0,
1771381813122,306,0,
1771381813126,304,0,
1771381813130,299,0,
1771381813134,297,0,
1771381813142,296,0,
1771381813146,293,0,
1771381813151,290,0,
1771381813155,291,0,
1771381813163,294,0,
1771381813167,296,0,
1771381813171,294,0,
1771381813175,294,0,
1771381813183,297,0,
1771381813187,303,0,
1771381813192,309,0,
1771381813200,312,0,
1771381813204,317,0,
1771381813208,323,0,
1771381813212,328,0,
1771381813220,335,0,
1771381813224,341,0,
1771381813228,343,0,
1771381813232,345,0,
1771381813241,348,0,
1771381813245,348,0,
1771381813249,349,0,
1771381813257,351,0,
1771381813261,350,0,
1771381813265,351,0,
1771381813269,354,0,
1771381813278,356,0,
1771381813282,354,0,
1771381813286,355,0,
1771381813290,355,0,
1771381813298,354,0,
1771381813302,355,0,
1771381813306,356,0,
1771381813310,353,0,
1771381813319,354,0,
1771381813323,353,0,
1771381813327,350,0,
1771381813335,351,0,
1771381813339,352,0,
1771381813343,351,0,
1771381813347,352,0,
1771381813355,352,0,
1771381813359,352,0,
1771381813364,351,0,
1771381813368,354,0,
1771381813376,356,0,
1771381813380,354,0,
1771381813384,353,0,
1771381813392,352,0,
1771381813396,350,0,
1771381813400,352,0,
1771381813405,352,0,
1771381813413,349,0,
1771381813417,347,0,
1771381813421,348,0,
1771381813425,348,0,
1771381813433,348,0,
1771381813437,349,0,
1771381813441,349,0,
1771381813450,347,0,
1771381813454,346,0,
1771381813458,344,0,
1771381813462,342,0,
1771381813470,344,0,
1771381813474,345,0,
1771381813478,343,0,
1771381813482,344,0,
1771381813491,339,0,
1771381813495,334,0,
1771381813499,327,0,
1771381813503,317,0,
1771381813511,313,0,
1771381813515,319,0,
1771381813519,324,0,
1771381813527,329,0,
1771381813532,329,0,
1771381813536,332,0,
1771381813540,334,0,
1771381813548,337,0,
1771381813552,340,0,
1771381813556,341,0,
1771381813560,340,0,
1771381813568,340,0,
1771381813572,340,0,
1771381813577,343,0,
1771381813585,346,0,
1771381813589,346,0,
1771381813593,343,0,
1771381813597,339,0,
1771381813605,339,0,
1771381813610,344,0,
1771381813614,345,0,
1771381813618,344,0,
1771381813626,353,0,
1771381813630,363,0,
1771381813634,364,0,
1771381813638,334,0,
1771381813646,276,0,
1771381813650,180,0,
1771381813654,47,0,
1771381813658,0,0,
1771381813662,0,0,
1771381813663,0,0,
1771381813667,19,0,
1771381813675,126,0,
1771381813679,283,0,
1771381813683,365,0,
1771381813687,370,0,
1771381813696,354,0,
1771381813699,354,0,
1771381813704,363,0,
1771381813708,366,0,
1771381813716,369,0,
1771381813720,373,0,
1771381813724,375,0,
1771381813732,372,0,
1771381813736,371,0,
1771381813740,370,0,
1771381813744,371,0,
1771381813753,370,0,
1771381813757,368,0,
1771381813761,364,0,
1771381813765,361,0,
1771381813773,358,0,
1771381813777,354,0,
1771381813781,355,0,
1771381813790,356,0,
1771381813794,351,0,
1771381813798,348,0,
1771381813802,346,0,
1771381813810,341,0,
1771381813814,337,0,
1771381813818,332,0,
1771381813822,327,0,
1771381813830,322,0,
1771381813835,318,0,
1771381813839,317,0,
1771381813847,311,0,
1771381813851,306,0,
1771381813855,305,0,
1771381813859,302,0,
1771381813867,296,0,
1771381813871,294,0,
1771381813876,292,0,
1771381813880,294,0,
1771381813888,293,0,
1771381813892,290,0,
1771381813896,288,0,
1771381813900,288,0,
1771381813908,289,0,
1771381813912,291,0,
1771381813916,296,0,
1771381813925,303,0,
1771381813929,304,0,
1771381813933,308,0,
1771381813937,316,0,
1771381813945,321,0,
1771381813949,329,0,
1771381813953,336,0,
1771381813957,341,0,
1771381813966,346,0,
1771381813971,349,0,
1771381813974,349,0,
1771381813982,349,0,
1771381813986,353,0,
1771381813990,353,0,
1771381813995,353,0,
1771381814002,352,0,
1771381814007,354,0,
1771381814011,353,0,
1771381814015,354,0,
1771381814023,356,0,
1771381814027,355,0,
1771381814032,355,0,
1771381814035,356,0,
1771381814043,353,0,
1771381814048,352,0,
1771381814052,355,0,
1771381814060,354,0,
1771381814064,355,0,
1771381814068,355,0,
1771381814072,354,0,
1771381814080,353,0,
1771381814084,353,0,
1771381814088,354,0,
1771381814093,352,0,
1771381814101,353,0,
1771381814106,354,0,
1771381814109,353,0,
1771381814117,353,0,
1771381814121,354,0,
1771381814125,353,0,
1771381814129,355,0,
1771381814138,353,0,
1771381814142,352,0,
1771381814146,351,0,
1771381814150,352,0,
1771381814158,350,0,
1771381814162,351,0,
1771381814166,351,0,
1771381814170,354,0,
1771381814179,350,0,
1771381814183,349,0,
1771381814187,351,0,
1771381814195,348,0,
1771381814199,348,0,
1771381814203,350,0,
1771381814207,349,0,
1771381814215,347,0,
1771381814220,344,0,
1771381814224,337,0,
1771381814228,327,0,
1771381814236,322,0,
1771381814240,324,0,
1771381814244,330,0,
1771381814252,333,0,
1771381814256,337,0,
1771381814260,337,0,
1771381814265,339,0,
1771381814273,344,0,
1771381814277,346,0,
1771381814281,348,0,
1771381814285,350,0,
1771381814293,348,0,
1771381814297,347,0,
1771381814301,348,0,
1771381814306,348,0,
1771381814314,349,0,
1771381814318,351,0,
1771381814322,352,0,
1771381814330,351,0,
1771381814334,352,0,
1771381814338,353,0,
1771381814342,351,0,
1771381814351,358,0,
1771381814355,369,0,
1771381814359,370,0,
1771381814363,347,0,
1771381814371,297,0,
1771381814375,216,0,
1771381814379,97,0,
1771381814383,7,0,
1771381814387,0,0,
1771381814387,0,0,
1771381814392,20,0,
1771381814400,114,0,
1771381814404,267,0,
1771381814408,365,0,
1771381814412,380,0,
1771381814420,368,0,
1771381814424,364,0,
1771381814428,369,0,
1771381814433,379,0,
1771381814441,383,0,
1771381814445,384,0,
1771381814449,385,0,
1771381814457,385,0,
1771381814461,383,0,
1771381814465,383,0,
1771381814469,383,0,
1771381814478,379,0,
1771381814482,378,0,
1771381814486,378,0,
1771381814490,374,0,
1771381814498,370,0,
1771381814502,371,0,
1771381814506,368,0,
1771381814514,366,0,
1771381814518,364,0,
1771381814523,359,0,
1771381814527,356,0,
1771381814535,355,0,
1771381814539,352,0,
1771381814543,346,0,
1771381814547,340,0,
1771381814555,335,0,
1771381814559,331,0,
1771381814564,328,0,
1771381814568,326,0,
1771381814576,317,0,
1771381814580,310,0,
1771381814584,311,0,
1771381814592,307,0,
1771381814596,304,0,
1771381814600,304,0,
1771381814605,301,0,
1771381814613,300,0,
1771381814617,298,0,
1771381814621,297,0,
1771381814625,296,0,
1771381814633,297,0,
1771381814637,298,0,
1771381814641,301,0,
1771381814650,307,0,
1771381814654,314,0,
1771381814658,317,0,
1771381814662,320,0,
1771381814670,329,0,
1771381814674,334,0,
1771381814678,337,0,
1771381814682,342,0,
1771381814691,345,0,
1771381814695,348,0,
1771381814699,351,0,
1771381814703,353,0,
1771381814711,353,0,
1771381814715,354,0,
1771381814719,356,0,
1771381814727,357,0,
1771381814731,356,0,
1771381814736,357,0,
1771381814740,355,0,
1771381814748,355,0,
1771381814752,356,0,
1771381814756,356,0,
1771381814760,356,0,
1771381814768,357,0,
1771381814772,356,0,
1771381814777,355,0,
1771381814785,357,0,
1771381814789,355,0,
1771381814793,355,0,
1771381814797,356,0,
1771381814805,355,0,
1771381814809,354,0,
1771381814813,353,0,
1771381814817,358,0,
1771381814826,356,0,
1771381814830,353,0,
1771381814834,356,0,
1771381814842,356,0,
1771381814846,355,0,
1771381814850,358,0,
1771381814854,357,0,
1771381814863,354,0,
1771381814867,354,0,
1771381814871,354,0,
1771381814875,353,0,
1771381814883,353,0,
1771381814887,353,0,
1771381814891,353,0,
1771381814895,352,0,
1771381814903,355,0,
1771381814908,351,0,
1771381814912,348,0,
1771381814920,352,0,
1771381814924,350,0,
1771381814928,350,0,
1771381814932,349,0,
1771381814940,344,0,
1771381814944,336,0,
1771381814949,326,0,
1771381814953,321,0,
1771381814961,322,0,
1771381814965,327,0,
1771381814969,334,0,
1771381814977,334,0,
1771381814981,334,0,
1771381814985,339,0,
1771381814989,343,0,
1771381814998,346,0,
1771381815002,349,0,
1771381815006,349,0,
1771381815010,348,0,
1771381815018,349,0,
1771381815022,348,0,
1771381815026,347,0,
1771381815031,348,0,
1771381815039,347,0,
1771381815043,348,0,
1771381815047,349,0,
1771381815055,352,0,
1771381815059,349,0,
1771381815063,347,0,
1771381815067,357,0,
1771381815076,365,0,
1771381815080,361,0,
1771381815084,335,0,
1771381815088,279,0,
1771381815096,183,0,
1771381815100,49,0,
1771381815100,0,0,
1771381815104,0,0,
1771381815108,0,0,
1771381815112,0,0,
1771381815117,49,0,
1771381815121,184,0,
1771381815125,328,0,
1771381815133,373,0,
1771381815137,367,0,
1771381815141,361,0,
1771381815145,366,0,
1771381815153,377,0,
1771381815157,380,0,
1771381815162,381,0,
1771381815166,384,0,
1771381815174,383,0,
1771381815178,381,0,
1771381815182,381,0,
1771381815190,380,0,
1771381815194,377,0,
1771381815198,376,0,
1771381815202,375,0,
1771381815211,372,0,
1771381815215,369,0,
1771381815219,369,0,
1771381815223,365,0,
1771381815231,360,0,
1771381815235,360,0,
1771381815239,356,0,
1771381815248,352,0,
1771381815252,351,0,
1771381815256,346,0,
1771381815260,340,0,
1771381815268,338,0,
1771381815272,334,0,
1771381815277,329,0,
1771381815281,323,0,
1771381815288,318,0,
1771381815293,312,0,
1771381815297,309,0,
1771381815301,307,0,
1771381815309,304,0,
1771381815313,301,0,
1771381815317,301,0,
1771381815325,298,0,
1771381815329,295,0,
1771381815334,297,0,
1771381815338,297,0,
1771381815346,294,0,
1771381815350,296,0,
1771381815354,298,0,
1771381815358,299,0,
1771381815366,304,0,
1771381815370,309,0,
1771381815375,313,0,
1771381815383,319,0,
1771381815387,327,0,
1771381815391,331,0,
1771381815395,335,0,
1771381815403,343,0,
1771381815407,345,0,
1771381815411,346,0,
1771381815415,349,0,
1771381815424,350,0,
1771381815428,351,0,
1771381815432,352,0,
1771381815440,352,0,
1771381815444,353,0,
1771381815448,354,0,
1771381815452,353,0,
1771381815461,353,0,
1771381815465,352,0,
1771381815469,355,0,
1771381815473,354,0,
1771381815481,354,0,
1771381815485,356,0,
1771381815489,354,0,
1771381815493,352,0,
1771381815501,352,0,
1771381815506,353,0,
1771381815510,353,0,
1771381815518,353,0,
1771381815522,353,0,
1771381815526,352,0,
1771381815530,354,0,
1771381815538,355,0,
1771381815542,353,0,
1771381815547,352,0,
1771381815551,355,0,
1771381815559,355,0,
1771381815563,353,0,
1771381815567,353,0,
1771381815575,352,0,
1771381815579,351,0,
1771381815583,352,0,
1771381815588,351,0,
1771381815596,350,0,
1771381815600,350,0,
1771381815604,351,0,
1771381815608,349,0,
1771381815616,349,0,
1771381815620,351,0,
1771381815624,348,0,
1771381815628,344,0,
1771381815637,347,0,
1771381815641,346,0,
1771381815645,345,0,
1771381815653,345,0,
1771381815657,340,0,
1771381815661,333,0,
1771381815665,324,0,
1771381815673,317,0,
1771381815678,316,0,
1771381815682,323,0,
1771381815686,329,0,
1771381815694,331,0,
1771381815698,332,0,
1771381815702,337,0,
1771381815710,339,0,
1771381815714,340,0,
1771381815719,345,0,
1771381815723,345,0,
1771381815731,344,0,
1771381815735,345,0,
1771381815739,344,0,
1771381815743,343,0,
1771381815751,344,0,
1771381815755,345,0,
1771381815759,345,0,
1771381815764,345,0,
1771381815772,346,0,
1771381815776,344,0,
1771381815780,344,0,
1771381815788,351,0,
1771381815792,359,0,
1771381815796,362,0,
1771381815800,348,0,
1771381815809,302,0,
1771381815813,227,0,
1771381815817,115,0,
1771381815821,3,0,
1771381815825,0,0,
1771381815825,0,0,
1771381815829,20,0,
1771381815837,114,0,
1771381815841,265,0,
1771381815845,358,0,
1771381815854,370,0,
1771381815858,354,0,
1771381815862,350,0,
1771381815866,359,0,
1771381815874,367,0,
1771381815878,369,0,
1771381815882,370,0,
1771381815886,370,0,
1771381815895,370,0,
1771381815899,371,0,
1771381815903,371,0,
